transaction_id,date,product_id,store_id,customer_segment_id,channel_id,units_sold,unit_price,gross_sales,discount_amount,net_sales,promotion_id,discount_percentage,inventory_available,stockout_flag,return_units,return_amount,true_demand_estimate
T000000187,2021-01-04,P004,S08,Value Seeker,Marketplace,14,38026.69,532000.0,0.0,532000.0,,0.0,128.5,False,0,0.0,14
T000000188,2021-01-04,P005,S08,Loyal Regular,Online,15,5907.66,97500.0,8885.1,88614.9,End of Season Sale - Winter,10.34,257.3,False,1,5907.66,15
T000000189,2021-01-04,P006,S08,Budget Shopper,Physical Store,38,651.09,24700.0,0.0,24700.0,,0.0,3054.7,False,2,1302.18,38
T000000190,2021-01-05,P001,S01,Loyal Regular,Physical Store,118,12295.87,1475000.0,24087.34,1450912.66,,0.0,357.9,False,14,172142.18,118
T000000191,2021-01-05,P002,S01,Loyal Regular,Physical Store,61,180.64,10980.0,0.0,10980.0,,0.0,1732.5,False,0,0.0,61
T000000192,2021-01-05,P003,S01,Loyal Regular,Online,0,1443.77,0.0,0.0,0.0,End of Season Sale - Winter,19.64,0.8,True,0,0.0,52
T000000193,2021-01-05,P004,S01,Value Seeker,Physical Store,7,37908.58,266000.0,639.94,265360.06,,0.0,168.0,False,1,37908.58,7
T000000194,2021-01-05,P005,S01,Premium Buyer,Physical Store,72,5502.25,468000.0,71838.0,396162.0,End of Season Sale - Winter,15.0,1413.7,False,3,16506.75,72
T000000195,2021-01-05,P006,S01,Loyal Regular,Marketplace,65,647.26,42250.0,178.1,42071.9,,0.0,2246.6,False,1,647.26,65
T000000196,2021-01-05,P001,S02,Premium Buyer,Online,49,12693.34,612500.0,0.0,612500.0,,0.0,126.0,False,3,38080.02,49
T000000197,2021-01-05,P003,S02,Value Seeker,Physical Store,65,1593.05,117000.0,13451.75,103548.25,End of Season Sale - Winter,13.08,797.3,False,5,7965.25,65
T000000198,2021-01-05,P004,S02,Value Seeker,Physical Store,18,38397.6,684000.0,0.0,684000.0,,0.0,91.7,False,0,0.0,18
T000000199,2021-01-05,P005,S02,Budget Shopper,Marketplace,47,5059.0,305500.0,67727.0,237773.0,End of Season Sale - Winter,21.72,483.0,False,2,10118.0,47
T000000200,2021-01-05,P006,S02,Loyal Regular,Physical Store,98,658.6,63700.0,0.0,63700.0,,0.0,2521.2,False,2,1317.2,98
T000000201,2021-01-05,P001,S03,Value Seeker,Marketplace,18,12682.47,225000.0,0.0,225000.0,,0.0,156.8,False,0,0.0,18
T000000202,2021-01-05,P002,S03,Loyal Regular,Physical Store,103,181.52,18540.0,0.0,18540.0,,0.0,3359.6,False,0,0.0,103
T000000203,2021-01-05,P003,S03,Value Seeker,Physical Store,34,1509.21,61200.0,9886.86,51313.14,End of Season Sale - Winter,16.77,279.4,False,3,4527.63,34
T000000204,2021-01-05,P004,S03,Value Seeker,Online,8,38414.73,304000.0,0.0,304000.0,,0.0,178.2,False,1,38414.73,8
T000000205,2021-01-05,P005,S03,Loyal Regular,Physical Store,25,6581.8,162500.0,0.0,162500.0,,0.0,847.7,False,1,6581.8,25
T000000206,2021-01-05,P006,S03,Loyal Regular,Online,116,646.81,75400.0,370.04,75029.96,,0.0,1637.4,False,4,2587.24,116
T000000207,2021-01-05,P001,S04,Loyal Regular,Marketplace,55,12684.1,687500.0,0.0,687500.0,,0.0,527.0,False,1,12684.1,55
T000000208,2021-01-05,P002,S04,Occasional Shopper,Mobile App,115,181.52,20700.0,0.0,20700.0,,0.0,1198.2,False,0,0.0,115
T000000209,2021-01-05,P003,S04,Value Seeker,Online,14,1559.68,25200.0,3364.48,21835.52,End of Season Sale - Winter,13.57,583.9,False,0,0.0,14
T000000210,2021-01-05,P004,S04,Budget Shopper,Online,14,37975.69,532000.0,340.34,531659.66,,0.0,214.0,False,0,0.0,14
T000000211,2021-01-05,P005,S04,Value Seeker,Online,47,5520.33,305500.0,46044.49,259455.51,End of Season Sale - Winter,13.86,709.5,False,0,0.0,47
T000000212,2021-01-05,P006,S04,Budget Shopper,PHYSICAL STORE,124,654.23,80600.0,0.0,80600.0,,0.0,3141.4,False,4,2616.92,124
T000000213,2021-01-05,P001,S05,Loyal Regular,Mobile App,24,12436.06,300000.0,1534.56,298465.44,,0.0,232.0,False,1,12436.06,24
T000000214,2021-01-05,P002,S05,Value Seeker,Physical Store,78,180.25,14040.0,0.0,14040.0,,0.0,1291.4,False,1,180.25,78
T000000215,2021-01-05,P003,S05,Value Seeker,Physical Store,24,1776.48,43200.0,564.48,42635.52,,0.0,617.1,False,7,12435.36,24
T000000216,2021-01-05,P004,S05,Occasional Shopper,Physical Store,9,38083.7,342000.0,0.0,342000.0,,0.0,60.8,False,0,0.0,9
T000000217,2021-01-05,P005,S05,Loyal Regular,Physical Store,22,5155.12,143000.0,29587.36,113412.64,End of Season Sale - Winter,20.33,165.9,False,0,0.0,22
T000000218,2021-01-05,P006,S05,Occasional Shopper,Physical Store,50,632.65,32500.0,867.5,31632.5,,0.0,1961.9,False,1,632.65,50
T000000219,2021-01-05,P001,S06,Budget Shopper,Mobile App,45,12467.68,562500.0,1454.4,561045.6,,0.0,791.9,False,0,0.0,45
T000000220,2021-01-05,P002,S06,Occasional Shopper,Physical Store,16,179.77,2880.0,3.68,2876.32,,0.0,1441.3,False,0,0.0,16
T000000221,2021-01-05,P003,S06,Value Seeker,Physical Store,48,1451.5,86400.0,16728.0,69672.0,End of Season Sale - Winter,20.01,556.6,False,4,5806.0,48
T000000222,2021-01-05,P004,S06,Loyal Regular,Marketplace,10,38176.04,380000.0,0.0,380000.0,,0.0,200.1,False,0,0.0,10
T000000223,2021-01-05,P005,S06,Value Seeker,Physical Store,61,5155.41,396500.0,82019.99,314480.01,End of Season Sale - Winter,21.18,300.1,False,5,25777.05,61
T000000224,2021-01-05,P001,S07,Occasional Shopper,Physical Store,26,12390.3,325000.0,2852.2,322147.8,,0.0,754.7,False,3,37170.9,26
T000000225,2021-01-05,P002,S07,Loyal Regular,Physical Store,84,179.75,15120.0,21.0,15099.0,,0.0,3441.6,False,0,0.0,84
T000000226,2021-01-05,P003,S07,Budget Shopper,Physical Store,16,1450.5,28800.0,5592.0,23208.0,End of Season Sale - Winter,20.44,1264.8,False,1,1450.5,16
T000000227,2021-01-05,P004,S07,Premium Buyer,Online,18,38161.67,684000.0,0.0,684000.0,,0.0,64.5,False,1,38161.67,18
T000000228,2021-01-05,P005,S07,Budget Shopper,Online,9,5085.14,58500.0,12733.74,45766.26,End of Season Sale - Winter,21.69,1047.3,False,0,0.0,9
T000000229,2021-01-05,P006,S07,Value Seeker,Physical Store,33,647.29,21450.0,89.43,21360.57,,0.0,1890.4,False,0,0.0,33
T000000230,2021-01-05,P001,S08,Loyal Regular,Physical Store,9,12650.86,112500.0,0.0,112500.0,,0.0,1210.1,False,1,12650.86,9
T000000231,2021-01-05,P002,S08,Value Seeker,Physical Store,20,183.08,3600.0,0.0,3600.0,,0.0,2894.7,False,0,0.0,20
T000000232,2021-01-05,P003,S08,Budget Shopper,Online,41,1461.18,73800.0,13891.62,59908.38,End of Season Sale - Winter,19.66,827.5,False,3,4383.54,41
T000000233,2021-01-05,P004,S08,Value Seeker,Physical Store,11,37778.39,418000.0,2437.71,415562.29,,0.0,217.5,False,0,0.0,11
T000000234,2021-01-05,P005,S08,Occasional Shopper,Mobile App,19,4964.34,123500.0,29177.54,94322.46,End of Season Sale - Winter,23.07,242.3,False,1,4964.34,19
T000000235,2021-01-05,P006,S08,Value Seeker,Physical Store,130,645.5,84500.0,585.0,83915.0,,0.0,3678.6,False,5,3227.5,130
T000000236,2021-01-06,P001,S01,Loyal Regular,PHYSICAL STORE,22,12472.3,275000.0,609.4,274390.6,,0.0,239.9,False,0,0.0,22
T000000237,2021-01-06,P002,S01,Loyal Regular,Physical Store,95,180.34,17100.0,0.0,17100.0,,0.0,1671.5,False,1,180.34,95
T000000238,2021-01-06,P003,S01,Value Seeker,Marketplace,0,1559.13,0.0,0.0,0.0,End of Season Sale - Winter,13.27,0.8,True,0,0.0,37
T000000239,2021-01-06,P004,S01,Premium Buyer,Online,26,37467.06,988000.0,13856.44,974143.56,,0.0,161.0,False,1,37467.06,26
T000000240,2021-01-06,P005,S01,Occasional Shopper,Physical Store,123,5637.81,799500.0,106049.37,693450.63,End of Season Sale - Winter,13.49,1341.7,False,5,28189.05,123
T000000241,2021-01-06,P006,S01,Budget Shopper,Physical Store,66,647.15,42900.0,188.1,42711.9,,0.0,2181.6,False,3,1941.45,66
T000000242,2021-01-06,P001,S02,Value Seeker,MOBILE APP,25,12474.48,312500.0,638.0,311862.0,,0.0,77.0,False,1,12474.48,25
T000000243,2021-01-06,P002,S02,Budget Shopper,Physical Store,152,182.31,27360.0,0.0,27360.0,,0.0,2824.6,False,0,0.0,152
T000000244,2021-01-06,P003,S02,Value Seeker,Mobile App,45,1355.48,81000.0,20003.4,60996.6,End of Season Sale - Winter,24.29,732.3,False,3,4066.44,45
T000000245,2021-01-06,P004,S02,Budget Shopper,Physical Store,12,38850.48,456000.0,0.0,456000.0,,0.0,73.7,False,0,0.0,12
T000000246,2021-01-06,P005,S02,Value Seeker,Marketplace,108,5485.27,702000.0,109590.84,592409.16,End of Season Sale - Winter,16.34,436.0,False,3,16455.81,108
T000000247,2021-01-06,P006,S02,Value Seeker,Online,121,655.34,78650.0,0.0,78650.0,,0.0,3364.9,False,5,3276.7,121
T000000248,2021-01-06,P001,S03,Value Seeker,Physical Store,35,12642.68,437500.0,0.0,437500.0,,0.0,138.8,False,4,50570.72,35
T000000249,2021-01-06,P002,S03,Loyal Regular,Online,44,177.4,7920.0,114.4,7805.6,,0.0,3256.6,False,0,0.0,44
T000000250,2021-01-06,P003,S03,Premium Buyer,Physical Store,18,1543.65,32400.0,4614.3,27785.7,End of Season Sale - Winter,13.9,245.4,False,2,3087.3,18
T000000251,2021-01-06,P005,S03,Loyal Regular,Online,56,6456.7,364000.0,2424.8,361575.2,,0.0,1286.0,False,0,0.0,56
T000000252,2021-01-06,P006,S03,Premium Buyer,Physical Store,197,643.55,128050.0,1270.65,126779.35,,0.0,2365.4,False,3,1930.65,197
T000000253,2021-01-06,P001,S04,Loyal Regular,Physical Store,35,12443.33,437500.0,1983.45,435516.55,,0.0,472.0,False,3,37329.99,35
T000000254,2021-01-06,P002,S04,Value Seeker,Physical Store,85,181.57,15300.0,0.0,15300.0,,0.0,1083.2,False,2,363.14,85
T000000255,2021-01-06,P003,S04,Occasional Shopper,Physical Store,14,1608.43,25200.0,2681.98,22518.02,End of Season Sale - Winter,11.29,569.9,False,0,0.0,14
T000000256,2021-01-06,P004,S04,,Online,12,38072.5,456000.0,0.0,456000.0,,0.0,200.0,False,1,38072.5,12
T000000257,2021-01-06,P005,S04,Value Seeker,Mobile App,44,5702.04,286000.0,35110.24,250889.76,End of Season Sale - Winter,12.46,662.5,False,2,11404.08,44
T000000258,2021-01-06,P006,S04,Value Seeker,Physical Store,160,655.01,104000.0,0.0,104000.0,,0.0,3778.7,False,13,8515.13,160
T000000259,2021-01-06,P001,S05,Occasional Shopper,Physical Store,7,12404.91,87500.0,665.63,86834.37,,0.0,208.0,False,1,12404.91,7
T000000260,2021-01-06,P002,S05,Budget Shopper,Online,155,180.25,27900.0,0.0,27900.0,,0.0,2155.4,False,1,180.25,155
T000000261,2021-01-06,P003,S05,Loyal Regular,Mobile App,62,1804.48,111600.0,0.0,111600.0,,0.0,593.1,False,3,5413.44,62
T000000262,2021-01-06,P004,S05,Loyal Regular,Physical Store,6,38536.84,228000.0,0.0,228000.0,,0.0,51.8,False,1,38536.84,6
T000000263,2021-01-06,P005,S05,Value Seeker,Online,27,5799.66,175500.0,18909.18,156590.82,End of Season Sale - Winter,11.2,143.9,False,2,11599.32,27
T000000264,2021-01-06,P006,S05,Budget Shopper,Online,40,656.74,26000.0,0.0,26000.0,,0.0,1911.9,False,0,0.0,40
T000000265,2021-01-06,P001,S06,Budget Shopper,Mobile App,28,12726.96,350000.0,0.0,350000.0,,0.0,746.9,False,0,0.0,28
T000000266,2021-01-06,P002,S06,Premium Buyer,Physical Store,29,179.07,5220.0,26.97,5193.03,,0.0,2064.0,False,0,0.0,29
T000000267,2021-01-06,P003,S06,Budget Shopper,Physical Store,25,1567.37,45000.0,5815.75,39184.25,End of Season Sale - Winter,13.25,508.6,False,4,6269.48,25
T000000268,2021-01-06,P004,S06,Budget Shopper,Physical Store,10,38599.56,380000.0,0.0,380000.0,,0.0,296.3,False,0,0.0,10
T000000269,2021-01-06,P005,S06,Budget Shopper,Physical Store,56,5255.37,364000.0,69699.28,294300.72,End of Season Sale - Winter,17.62,,False,0,0.0,56
T000000270,2021-01-06,P006,S06,Budget Shopper,Marketplace,68,646.74,44200.0,221.68,43978.32,,0.0,728.9,False,4,2586.96,68
T000000271,2021-01-06,P001,S07,Premium Buyer,Physical Store,23,12757.59,287500.0,0.0,287500.0,,0.0,728.7,False,0,0.0,23
T000000272,2021-01-06,P002,S07,Budget Shopper,Mobile App,66,183.67,11880.0,0.0,11880.0,,0.0,4319.4,False,0,0.0,66
T000000273,2021-01-06,P003,S07,Premium Buyer,Online,43,1611.23,77400.0,8117.11,69282.89,,10.41,1248.8,False,3,4833.69,43
T000000274,2021-01-06,P004,S07,Budget Shopper,Online,6,38408.12,228000.0,0.0,228000.0,,0.0,46.5,False,0,0.0,6
T000000275,2021-01-06,P005,S07,Value Seeker,Physical Store,12,4969.43,78000.0,18366.84,59633.16,End of Season Sale - Winter,23.27,1038.3,False,0,0.0,12
T000000276,2021-01-06,P006,S07,Budget Shopper,Mobile App,36,642.08,23400.0,285.12,23114.88,,0.0,,False,1,642.08,36
T000000277,2021-01-06,P001,S08,,Physical Store,34,12498.7,425000.0,44.2,424955.8,,0.0,1201.1,False,0,0.0,34
T000000278,2021-01-06,P002,S08,Loyal Regular,Physical Store,25,180.2,4500.0,0.0,4500.0,,0.0,3754.2,False,0,0.0,25
T000000279,2021-01-06,P003,S08,Occasional Shopper,Online,32,1533.03,57600.0,8543.04,49056.96,End of Season Sale - Winter,15.47,786.5,False,3,4599.09,32
T000000280,2021-01-06,P004,S08,Value Seeker,Mobile App,4,37986.81,152000.0,52.76,151947.24,,0.0,206.5,False,0,0.0,4
T000000281,2021-01-06,P005,S08,Loyal Regular,Online,22,5714.31,143000.0,17285.18,125714.82,End of Season Sale - Winter,13.25,223.3,False,0,0.0,22
T000000282,2021-01-06,P006,S08,Value Seeker,Physical Store,55,644.37,35750.0,309.65,35440.35,,0.0,4810.4,False,4,2577.48,55
T000000283,2021-01-07,P001,S01,Value Seeker,Mobile App,64,12360.89,800000.0,8903.04,791096.96,,0.0,612.3,False,2,24721.78,64
T000000284,2021-01-07,P002,S01,Value Seeker,Physical Store,135,181.84,24300.0,0.0,24300.0,,0.0,2120.5,False,0,0.0,135
T000000285,2021-01-07,P003,S01,Occasional Shopper,Online,0,1487.43,0.0,0.0,0.0,End of Season Sale - Winter,17.19,0.8,True,0,0.0,24
T000000286,2021-01-07,P004,S01,Premium Buyer,Physical Store,19,37778.99,722000.0,4199.19,717800.81,,0.0,135.0,False,0,0.0,19
T000000287,2021-01-07,P005,S01,Value Seeker,Physical Store,66,5133.03,429000.0,90220.02,338779.98,End of Season Sale - Winter,20.4,1509.9,False,4,20532.12,66
T000000288,2021-01-07,P001,S02,Loyal Regular,Online,30,12520.98,375000.0,0.0,375000.0,,0.0,52.0,False,0,0.0,30
T000000289,2021-01-07,P002,S02,Occasional Shopper,Physical Store,180,183.41,32400.0,0.0,32400.0,,0.0,2672.6,False,1,183.41,180
T000000290,2021-01-07,P003,S02,Premium Buyer,Physical Store,57,1631.29,102600.0,9616.47,92983.53,End of Season Sale - Winter,10.62,687.3,False,5,8156.45,57
T000000291,2021-01-07,P004,S02,Value Seeker,Physical Store,17,38362.44,646000.0,0.0,646000.0,,0.0,178.4,False,0,0.0,17
T000000292,2021-01-07,P005,S02,Budget Shopper,Physical Store,34,4938.67,221000.0,53085.22,167914.78,End of Season Sale - Winter,24.12,328.0,False,1,4938.67,34
T000000293,2021-01-07,P006,S02,Value Seeker,Physical Store,219,646.07,142350.0,860.67,141489.33,,0.0,3243.9,False,10,6460.7,219
T000000294,2021-01-07,P001,S03,Loyal Regular,Physical Store,15,12602.93,187500.0,0.0,187500.0,,0.0,103.8,False,1,12602.93,15
T000000295,2021-01-07,P002,S03,Budget Shopper,Physical Store,88,179.79,15840.0,18.48,15821.52,,0.0,3212.6,False,1,179.79,88
T000000296,2021-01-07,P003,S03,Occasional Shopper,Online,34,1414.3,61200.0,13113.8,48086.2,End of Season Sale - Winter,21.71,227.4,False,2,2828.6,34
T000000297,2021-01-07,P004,S03,Loyal Regular,Physical Store,7,37800.66,266000.0,1395.38,264604.62,,0.0,170.2,False,0,0.0,7
T000000298,2021-01-07,P005,S03,Value Seeker,Marketplace,34,6505.17,221000.0,0.0,221000.0,,0.0,1584.2,False,1,6505.17,34
T000000299,2021-01-07,P006,S03,Budget Shopper,Physical Store,96,662.7,62400.0,0.0,62400.0,,0.0,3322.4,False,4,2650.8,96
T000000300,2021-01-07,P001,S04,Value Seeker,Online,20,12454.01,250000.0,919.8,249080.2,,0.0,437.0,False,2,24908.02,20
T000000301,2021-01-07,P002,S04,Budget Shopper,Mobile App,97,182.01,17460.0,0.0,17460.0,,0.0,998.2,False,1,182.01,97
T000000302,2021-01-07,P003,S04,Loyal Regular,Marketplace,45,1426.75,81000.0,16796.25,64203.75,End of Season Sale - Winter,20.55,555.9,False,8,11414.0,45
T000000303,2021-01-07,P004,S04,Value Seeker,Mobile App,5,37746.72,190000.0,1266.4,188733.6,,0.0,188.0,False,0,0.0,5
T000000304,2021-01-07,P005,S04,Premium Buyer,Mobile App,50,5263.19,325000.0,61840.5,263159.5,End of Season Sale - Winter,19.92,618.5,False,2,10526.38,50
T000000305,2021-01-07,P006,S04,Loyal Regular,Online,94,651.1,61100.0,0.0,61100.0,,0.0,4374.3,False,0,0.0,94
T000000306,2021-01-07,P001,S05,Value Seeker,Mobile App,24,12448.84,300000.0,1227.84,298772.16,,0.0,201.0,False,1,12448.84,24
T000000307,2021-01-07,P002,S05,Occasional Shopper,Physical Store,63,179.82,11340.0,11.34,11328.66,,0.0,2880.2,False,1,179.82,63
T000000308,2021-01-07,P003,S05,Value Seeker,Physical Store,45,1801.83,81000.0,0.0,81000.0,,0.0,848.5,False,10,18018.3,45
T000000309,2021-01-07,P004,S05,Premium Buyer,Physical Store,4,37753.96,152000.0,984.16,151015.84,,0.0,45.8,False,0,0.0,4
T000000310,2021-01-07,P005,S05,Value Seeker,Physical Store,30,5639.75,195000.0,25807.5,169192.5,End of Season Sale - Winter,13.91,116.9,False,4,22559.0,30
T000000311,2021-01-07,P006,S05,Budget Shopper,Physical Store,71,649.69,46150.0,22.01,46127.99,,0.0,2405.7,False,5,3248.45,71
T000000312,2021-01-07,P001,S06,Budget Shopper,Physical Store,33,12448.76,412500.0,1690.92,410809.08,,0.0,718.9,False,3,37346.28,33
T000000313,2021-01-07,P002,S06,Occasional Shopper,Physical Store,48,178.92,8640.0,51.84,8588.16,,0.0,2035.0,False,0,0.0,48
T000000314,2021-01-07,P003,S06,Budget Shopper,Physical Store,33,1492.86,59400.0,10135.62,49264.38,End of Season Sale - Winter,18.22,953.9,False,7,10450.02,33
T000000315,2021-01-07,P004,S06,Value Seeker,Mobile App,9,38305.52,342000.0,0.0,342000.0,,0.0,286.3,False,0,0.0,9
T000000316,2021-01-07,P005,S06,Occasional Shopper,Marketplace,29,4849.95,188500.0,47851.45,140648.55,End of Season Sale - Winter,24.37,1011.1,False,0,0.0,29
T000000317,2021-01-07,P006,S06,Loyal Regular,Mobile App,40,648.62,26000.0,55.2,25944.8,,0.0,660.9,False,2,1297.24,40
T000000318,2021-01-07,P001,S07,Value Seeker,Online,20,12482.9,250000.0,342.0,249658.0,,0.0,705.7,False,1,12482.9,20
T000000319,2021-01-07,P002,S07,Budget Shopper,Mobile App,17,182.99,3060.0,0.0,3060.0,,0.0,5205.7,False,0,0.0,17
T000000320,2021-01-07,P003,S07,Value Seeker,Marketplace,17,1575.07,30600.0,3823.81,26776.19,End of Season Sale - Winter,11.57,1205.8,False,2,3150.14,17
T000000321,2021-01-07,P004,S07,Occasional Shopper,Online,9,38040.74,342000.0,0.0,342000.0,,0.0,40.5,False,0,0.0,9
T000000322,2021-01-07,P005,S07,Budget Shopper,Physical Store,9,5843.0,58500.0,5913.0,52587.0,End of Season Sale - Winter,11.06,1026.3,False,0,0.0,9
T000000323,2021-01-07,P006,S07,Budget Shopper,Online,40,642.12,26000.0,315.2,25684.8,,,2450.5,False,1,642.12,40
T000000324,2021-01-07,P001,S08,Premium Buyer,Physical Store,22,12401.83,275000.0,2159.74,272840.26,,0.0,1439.3,False,0,0.0,22
T000000325,2021-01-07,P002,S08,Value Seeker,Physical Store,41,177.65,7380.0,96.35,7283.65,,0.0,3729.2,False,0,0.0,41
T000000326,2021-01-07,P003,S08,Occasional Shopper,Online,31,1413.77,55800.0,11973.13,43826.87,End of Season Sale - Winter,21.72,754.5,False,4,5655.08,31
T000000327,2021-01-07,P004,S08,Budget Shopper,Physical Store,6,37881.47,228000.0,711.18,227288.82,,0.0,202.5,False,1,37881.47,6
T000000328,2021-01-07,P005,S08,Loyal Regular,Physical Store,11,4952.71,71500.0,17020.19,54479.81,End of Season Sale - Winter,24.91,580.2,False,0,0.0,11
T000000329,2021-01-07,P006,S08,Premium Buyer,Online,41,652.9,26650.0,0.0,26650.0,,0.0,4755.4,False,3,1958.7,41
T000000330,2021-01-08,P001,S01,Occasional Shopper,Physical Store,45,12437.52,562500.0,2811.6,559688.4,,0.0,548.3,False,4,49750.08,45
T000000331,2021-01-08,P002,S01,Loyal Regular,Physical Store,64,181.22,11520.0,0.0,11520.0,,0.0,2696.9,False,1,181.22,64
T000000332,2021-01-08,P003,S01,Loyal Regular,Physical Store,0,1546.46,0.0,0.0,0.0,End of Season Sale - Winter,14.63,0.8,True,0,0.0,20
T000000333,2021-01-08,P004,S01,Loyal Regular,Marketplace,23,37581.66,874000.0,9621.82,864378.18,,0.0,116.0,False,0,0.0,23
T000000334,2021-01-08,P005,S01,Loyal Regular,Online,69,5490.79,448500.0,69635.49,378864.51,End of Season Sale - Winter,14.75,1443.9,False,5,27453.95,69
T000000335,2021-01-08,P006,S01,Loyal Regular,Physical Store,133,645.38,86450.0,614.46,85835.54,,0.0,2810.2,False,7,4517.66,133
T000000336,2021-01-08,P001,S02,Budget Shopper,Physical Store,30,12544.24,375000.0,0.0,375000.0,,0.0,256.0,False,5,62721.2,30
T000000337,2021-01-08,P002,S02,Value Seeker,Physical Store,119,180.38,21420.0,0.0,21420.0,,0.0,3397.7,False,0,0.0,119
T000000338,2021-01-08,P003,S02,Budget Shopper,Physical Store,41,1622.31,73800.0,7285.29,66514.71,End of Season Sale - Winter,10.11,826.7,False,6,9733.86,41
T000000339,2021-01-08,P004,S02,Value Seeker,Physical Store,39,38265.57,1482000.0,0.0,1482000.0,,0.0,259.1,False,1,38265.57,39
T000000340,2021-01-08,P005,S02,Value Seeker,Physical Store,32,5582.15,208000.0,29371.2,178628.8,End of Season Sale - Winter,13.85,294.0,False,0,0.0,32
T000000341,2021-01-08,P006,S02,Loyal Regular,Physical Store,94,637.18,61100.0,1205.08,59894.92,,0.0,3791.2,False,1,637.18,94
T000000342,2021-01-08,P001,S03,Loyal Regular,Physical Store,21,12414.02,262500.0,1805.58,260694.42,,0.0,88.8,False,1,12414.02,21
T000000343,2021-01-08,P002,S03,Value Seeker,Online,51,180.07,9180.0,0.0,9180.0,,0.0,4011.2,False,0,0.0,51
T000000344,2021-01-08,P003,S03,Value Seeker,Online,47,1557.24,84600.0,11409.72,73190.28,End of Season Sale - Winter,12.31,445.0,False,7,10900.68,47
T000000345,2021-01-08,P004,S03,Loyal Regular,Physical Store,8,38141.76,304000.0,0.0,304000.0,,0.0,163.2,False,1,38141.76,8
T000000346,2021-01-08,P005,S03,Loyal Regular,Physical Store,19,6494.04,123500.0,113.24,123386.76,,0.0,1550.2,False,2,12988.08,19
T000000347,2021-01-08,P006,S03,Occasional Shopper,Physical Store,42,650.66,27300.0,0.0,27300.0,,0.0,4374.3,False,1,650.66,42
T000000348,2021-01-08,P001,S04,Value Seeker,Physical Store,9,12562.3,112500.0,0.0,112500.0,,0.0,417.0,False,0,0.0,9
T000000349,2021-01-08,P002,S04,Premium Buyer,Physical Store,62,179.97,11160.0,1.86,11158.14,,0.0,901.2,False,0,0.0,62
T000000350,2021-01-08,P003,S04,Value Seeker,Online,55,1481.82,99000.0,17499.9,81500.1,End of Season Sale - Winter,,510.9,False,9,13336.38,55
