date,day_of_week,day_name,week_of_year,month,month_name,quarter,year,day_of_month,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,holiday_name,holiday_flag,holiday_type,days_to_holiday,days_from_holiday,promotion_event,major_event_flag,temperature_c,rainfall_mm,humidity_pct,weather_condition,inflation_index,consumer_confidence_index,unemployment_rate,fuel_price_index,marketing_campaign,campaign_type,campaign_intensity,digital_ad_spend,offline_ad_spend,campaign_active_flag
2021-05-10,1,Monday,19,5,May,2,2021,10,False,False,False,False,False,,False,,3.0,1.0,,False,35.9,11.1,45.0,Light Rain,5.83,100.97,7.21,99.3,,,,142418.91,66322.94,False
2021-05-11,2,Tuesday,19,5,May,2,2021,11,False,False,False,False,False,,False,,2.0,2.0,,False,35.0,0.0,58.1,Hot,5.79,101.08,7.2,99.29,,,,126675.12,66119.94,False
2021-05-12,3,Wednesday,19,5,May,2,2021,12,False,False,False,False,False,,False,,1.0,3.0,,False,33.9,0.0,53.1,Pleasant,5.77,101.45,7.19,99.25,,,,128335.55,58683.5,False
2021-05-13,4,Thursday,19,5,May,2,2021,13,False,False,False,False,False,Eid al-Fitr,True,Religious,0.0,0.0,,False,31.5,0.0,57.4,Pleasant,5.74,101.45,7.18,99.25,,,,147390.23,75019.29,False
2021-05-14,5,Friday,19,5,May,2,2021,14,False,False,False,False,False,,False,,,1.0,,False,33.3,0.0,62.0,Pleasant,5.73,101.5,7.19,99.23,,,,112850.85,76353.45,False
2021-05-15,6,Saturday,19,5,May,2,2021,15,True,False,False,False,False,,False,,,2.0,,False,32.7,0.6,53.6,Pleasant,5.69,101.61,7.21,99.34,,,,164417.89,90918.52,False
2021-05-16,7,Sunday,19,5,May,2,2021,16,True,False,False,False,False,,False,,,3.0,,False,34.3,0.0,55.2,Pleasant,5.67,101.72,7.22,99.26,,,,169804.91,93488.74,False
2021-05-17,1,Monday,20,5,May,2,2021,17,False,False,False,False,False,,False,,,4.0,,False,34.8,0.0,48.1,Pleasant,5.68,101.84,7.22,99.25,,,,111431.0,76344.15,False
2021-05-18,2,Tuesday,20,5,May,2,2021,18,False,False,False,False,False,,False,,,5.0,,False,36.9,0.0,54.6,Hot,5.68,102.06,7.24,99.27,,,,,61869.39,False
2021-05-19,3,Wednesday,20,5,May,2,2021,19,False,False,False,False,False,,False,,,6.0,,False,37.4,0.0,53.7,Hot,5.67,101.98,7.21,99.22,,,,146703.67,69213.13,False
2021-05-20,4,Thursday,20,5,May,2,2021,20,False,False,False,False,False,,False,,,7.0,,False,36.6,0.0,60.4,Hot,5.69,101.86,7.21,99.2,,,,121221.37,54115.69,False
2021-05-21,5,Friday,20,5,May,2,2021,21,False,False,False,False,False,,False,,30.0,8.0,,False,36.5,14.3,53.1,Light Rain,5.68,102.14,7.21,99.19,,,,123486.73,68515.7,False
2021-05-22,6,Saturday,20,5,May,2,2021,22,True,False,False,False,False,,False,,29.0,9.0,,False,36.5,0.0,43.5,Hot,5.68,102.38,7.2,99.18,,,,155598.0,54426.08,False
2021-05-23,7,Sunday,20,5,May,2,2021,23,True,False,False,False,False,,False,,28.0,10.0,,False,36.4,0.0,51.1,Hot,5.64,102.42,7.2,99.24,,,,204127.05,86123.96,False
2021-05-24,1,Monday,21,5,May,2,2021,24,False,False,False,False,False,,False,,27.0,11.0,,False,37.0,0.0,63.8,Hot,5.65,102.58,7.21,99.22,,,,136504.88,60636.41,False
2021-05-25,2,Tuesday,21,5,May,2,2021,25,False,False,False,False,False,,False,,26.0,12.0,,False,34.5,0.0,56.1,Pleasant,5.62,102.68,7.21,99.25,,,,123480.64,51294.11,False
2021-05-26,3,Wednesday,21,5,May,2,2021,26,False,False,False,False,False,,False,,25.0,13.0,,False,36.1,0.0,54.0,Hot,5.62,102.64,7.21,99.21,,,,97412.78,78056.32,False
2021-05-27,4,Thursday,21,5,May,2,2021,27,False,False,False,False,False,,False,,24.0,14.0,,False,34.6,1.8,42.0,Pleasant,5.64,102.73,7.22,99.29,,,,122942.52,36939.6,False
2021-05-28,5,Friday,21,5,May,2,2021,28,False,False,False,False,False,,False,,23.0,15.0,,False,35.7,7.3,54.2,Light Rain,5.65,102.46,7.21,99.25,,,,173121.19,63099.55,False
2021-05-29,6,Saturday,21,5,May,2,2021,29,True,False,False,False,False,,False,,22.0,16.0,,False,38.1,0.0,41.6,Hot,5.69,102.32,7.22,99.35,,,,165551.03,73387.23,False
2021-05-30,7,Sunday,21,5,May,2,2021,30,True,False,False,False,False,,False,,21.0,17.0,,False,39.1,0.0,45.2,Hot,5.67,102.26,7.23,99.34,,,,197672.04,112311.64,False
2021-05-31,1,Monday,22,5,May,2,2021,31,False,False,True,False,False,,False,,20.0,18.0,,False,40.1,0.0,64.9,Hot,5.64,102.44,7.23,99.33,,,,117222.37,53315.42,False
2021-06-01,2,Tuesday,22,6,June,2,2021,1,False,True,False,False,False,,False,,19.0,19.0,,False,38.0,13.1,68.5,Light Rain,5.62,102.54,7.23,99.32,,,,167850.83,66626.95,False
2021-06-02,3,Wednesday,22,6,June,2,2021,2,False,False,False,False,False,,False,,18.0,20.0,,False,38.5,5.1,76.0,Light Rain,5.63,102.47,7.22,99.3,,,,130172.54,80850.44,False
2021-06-03,4,Thursday,22,6,June,2,2021,3,False,False,False,False,False,,False,,17.0,21.0,,False,39.3,4.4,71.2,Light Rain,5.64,102.4,7.2,99.36,,,,149498.2,57130.29,False
2021-06-04,5,Friday,22,6,June,2,2021,4,False,False,False,False,False,,False,,16.0,22.0,,False,36.5,8.5,72.1,Light Rain,5.65,102.62,7.2,99.45,,,,164451.23,65438.59,False
2021-06-05,6,Saturday,22,6,June,2,2021,5,True,False,False,False,False,,False,,15.0,23.0,,False,34.9,24.2,93.8,Heavy Rain,5.68,102.74,7.22,99.38,,,,185318.98,86361.04,False
2021-06-06,7,Sunday,22,6,June,2,2021,6,True,False,False,False,False,,False,,14.0,24.0,,False,37.8,20.1,86.0,Heavy Rain,5.66,102.85,7.21,99.4,,,,197438.47,92772.87,False
2021-06-07,1,Monday,23,6,June,2,2021,7,False,False,False,False,False,,False,,13.0,25.0,,False,36.7,33.9,75.0,Heavy Rain,5.67,102.78,7.23,99.41,,,,148025.3,73823.11,False
2021-06-08,2,Tuesday,23,6,June,2,2021,8,False,False,False,False,False,,False,,12.0,26.0,,False,35.9,4.6,,Light Rain,5.7,102.85,7.22,99.44,,,,157779.39,80734.97,False
2021-06-09,3,Wednesday,23,6,June,2,2021,9,False,False,False,False,False,,False,,11.0,27.0,,False,36.9,4.4,69.3,Light Rain,5.71,102.61,7.23,99.4,,,,163132.71,88722.68,False
2021-06-10,4,Thursday,23,6,June,2,2021,10,False,False,False,False,False,,False,,10.0,28.0,,False,38.6,4.6,68.2,Light Rain,5.73,102.67,7.23,99.42,,,,152532.8,77016.16,False
2021-06-11,5,Friday,23,6,June,2,2021,11,False,False,False,False,False,,False,,9.0,29.0,,False,40.5,12.9,60.3,Light Rain,5.7,102.57,7.22,99.43,,,,162112.09,65541.35,False
2021-06-12,6,Saturday,23,6,June,2,2021,12,True,False,False,False,False,,False,,8.0,30.0,,False,39.1,8.8,70.7,Light Rain,5.71,102.61,7.22,99.48,,,,180974.33,91995.64,False
2021-06-13,7,Sunday,23,6,June,2,2021,13,True,False,False,False,False,,False,,7.0,,,False,40.9,12.9,75.4,Light Rain,5.7,102.54,7.21,99.48,,,,163670.25,84275.34,False
2021-06-14,1,Monday,24,6,June,2,2021,14,False,False,False,False,False,,False,,6.0,,,False,41.5,12.0,77.1,Light Rain,5.72,102.45,7.21,99.64,,,,157323.79,80506.12,False
2021-06-15,2,Tuesday,24,6,June,2,2021,15,False,False,False,False,False,,False,,5.0,,,False,40.7,24.2,68.2,Heavy Rain,5.73,102.57,7.21,99.63,,,,132262.65,67951.92,False
2021-06-16,3,Wednesday,24,6,June,2,2021,16,False,False,False,False,False,,False,,4.0,,,False,38.4,3.3,61.0,Light Rain,5.71,102.47,7.2,99.64,,,,130323.53,68984.21,False
2021-06-17,4,Thursday,24,6,June,2,2021,17,False,False,False,False,False,,False,,3.0,,,False,37.1,6.9,79.5,Light Rain,5.71,102.4,7.2,99.65,,,,142833.48,86478.26,False
2021-06-18,5,Friday,24,6,June,2,2021,18,False,False,False,False,False,,False,,2.0,,,False,36.8,17.8,72.9,Heavy Rain,5.69,102.5,7.2,99.65,,,,139789.52,69862.42,False
2021-06-19,6,Saturday,24,6,June,2,2021,19,True,False,False,False,False,,False,,1.0,,,False,36.1,16.1,74.5,Heavy Rain,5.66,102.44,7.21,99.63,,,,165820.63,96304.26,False
2021-06-20,7,Sunday,24,6,June,2,2021,20,True,False,False,False,False,Father's Day,True,Commercial,0.0,0.0,,False,36.3,9.2,86.7,Light Rain,5.67,102.5,7.2,99.67,,,,143622.78,95726.57,False
2021-06-21,1,Monday,25,6,June,2,2021,21,False,False,False,False,False,,False,,,1.0,,False,35.4,44.1,84.3,Heavy Rain,5.69,102.23,7.2,99.75,,,,162587.75,51950.76,False
2021-06-22,2,Tuesday,25,6,June,2,2021,22,False,False,False,False,False,,False,,,2.0,,False,35.5,4.2,,Light Rain,5.72,102.24,7.19,99.72,,,,152654.76,76586.89,False
2021-06-23,3,Wednesday,25,6,June,2,2021,23,False,False,False,False,False,,False,,,3.0,,False,35.0,33.7,72.3,Heavy Rain,5.73,102.49,7.19,99.74,,,,165987.51,75862.32,False
2021-06-24,4,Thursday,25,6,June,2,2021,24,False,False,False,False,False,,False,,,4.0,,False,37.2,26.1,79.5,Heavy Rain,5.75,102.47,7.2,99.62,,,,119301.98,84476.13,False
2021-06-25,5,Friday,25,6,June,2,2021,25,False,False,False,False,False,,False,,,5.0,,False,37.8,7.3,83.2,Light Rain,5.73,102.58,7.2,99.6,,,,137198.27,80996.93,False
2021-06-26,6,Saturday,25,6,June,2,2021,26,True,False,False,False,False,,False,,,6.0,,False,36.4,9.4,64.7,Light Rain,5.7,102.65,7.2,99.59,,,,182129.43,76020.88,False
2021-06-27,7,Sunday,25,6,June,2,2021,27,True,False,False,False,False,,False,,,7.0,,False,40.3,5.2,63.1,Light Rain,5.69,102.87,7.2,99.62,,,,165238.2,113620.87,False
2021-06-28,1,Monday,26,6,June,2,2021,28,False,False,False,False,False,,False,,,8.0,,False,39.7,3.9,71.5,Light Rain,5.7,102.88,7.2,99.63,,,,119653.87,53561.34,False
2021-06-29,2,Tuesday,26,6,June,2,2021,29,False,False,False,False,False,,False,,,9.0,,False,40.2,11.4,70.8,Light Rain,5.66,102.68,7.22,99.58,,,,130614.18,53917.19,False
2021-06-30,3,Wednesday,26,6,June,2,2021,30,False,False,True,False,True,,False,,,10.0,,False,38.8,9.3,73.9,Light Rain,5.65,102.59,7.22,99.59,,,,135611.51,87592.26,False
2021-07-01,4,Thursday,26,7,July,3,2021,1,False,True,False,True,False,,False,,,11.0,End of Season Sale - Summer,False,38.6,14.3,82.7,Light Rain,5.62,102.33,7.21,99.63,End of Season Sale - Summer,Clearance,Low,156506.2,103852.64,True
2021-07-02,5,Friday,26,7,July,3,2021,2,False,False,False,False,False,,False,,,12.0,End of Season Sale - Summer,False,38.2,2.7,88.7,Light Rain,5.61,102.13,7.21,99.7,End of Season Sale - Summer,Clearance,Low,201844.97,86800.76,True
2021-07-03,6,Saturday,26,7,July,3,2021,3,True,False,False,False,False,,False,,,13.0,End of Season Sale - Summer,False,38.2,16.1,91.6,Heavy Rain,5.6,102.31,7.21,99.73,End of Season Sale - Summer,Clearance,Low,206870.35,105718.93,True
2021-07-04,7,Sunday,26,7,July,3,2021,4,True,False,False,False,False,,False,,,14.0,End of Season Sale - Summer,False,38.4,5.6,70.0,Light Rain,5.6,102.29,7.2,99.73,End of Season Sale - Summer,Clearance,Low,261205.32,157953.4,True
2021-07-05,1,Monday,27,7,July,3,2021,5,False,False,False,False,False,,False,,,15.0,End of Season Sale - Summer,False,36.7,15.8,67.1,Heavy Rain,5.61,102.15,7.2,99.8,End of Season Sale - Summer,Clearance,Low,138056.97,92848.75,True
2021-07-06,2,Tuesday,27,7,July,3,2021,6,False,False,False,False,False,,False,,,16.0,End of Season Sale - Summer,False,37.4,5.3,77.2,Light Rain,5.6,102.32,7.19,99.84,End of Season Sale - Summer,Clearance,Low,175592.27,79156.5,True
2021-07-07,3,Wednesday,27,7,July,3,2021,7,False,False,False,False,False,,False,,,17.0,End of Season Sale - Summer,False,37.1,9.4,62.5,Light Rain,5.59,102.24,7.2,99.77,End of Season Sale - Summer,Clearance,Low,202716.84,71796.24,True
2021-07-08,4,Thursday,27,7,July,3,2021,8,False,False,False,False,False,,False,,,18.0,End of Season Sale - Summer,False,37.5,11.3,68.8,Light Rain,5.55,101.99,7.21,99.78,End of Season Sale - Summer,Clearance,Low,162173.67,99599.86,True
2021-07-09,5,Friday,27,7,July,3,2021,9,False,False,False,False,False,,False,,,19.0,End of Season Sale - Summer,False,36.4,6.5,83.7,Light Rain,5.59,101.84,7.22,99.83,End of Season Sale - Summer,Clearance,Low,224583.67,64893.48,True
2021-07-10,6,Saturday,27,7,July,3,2021,10,True,False,False,False,False,,False,,,20.0,End of Season Sale - Summer,False,36.7,19.9,77.5,Heavy Rain,5.59,101.93,7.21,99.85,End of Season Sale - Summer,Clearance,Low,215127.73,123911.0,True
2021-07-11,7,Sunday,27,7,July,3,2021,11,True,False,False,False,False,,False,,,21.0,End of Season Sale - Summer,False,36.9,9.0,87.4,Light Rain,5.61,102.05,7.2,99.82,End of Season Sale - Summer,Clearance,Low,276519.26,125763.84,True
2021-07-12,1,Monday,28,7,July,3,2021,12,False,False,False,False,False,,False,,,22.0,End of Season Sale - Summer,False,35.8,12.8,72.7,Light Rain,5.59,102.22,7.21,99.8,End of Season Sale - Summer,Clearance,Low,147054.29,83924.71,True
2021-07-13,2,Tuesday,28,7,July,3,2021,13,False,False,False,False,False,,False,,,23.0,End of Season Sale - Summer,False,36.1,,83.2,Heavy Rain,5.59,102.1,7.18,99.73,End of Season Sale - Summer,Clearance,Low,148961.02,88550.07,True
2021-07-14,3,Wednesday,28,7,July,3,2021,14,False,False,False,False,False,,False,,,24.0,End of Season Sale - Summer,False,36.6,32.0,71.6,Heavy Rain,5.57,102.44,7.18,99.71,End of Season Sale - Summer,Clearance,Low,174900.85,76015.21,True
2021-07-15,4,Thursday,28,7,July,3,2021,15,False,False,False,False,False,,False,,,25.0,End of Season Sale - Summer,False,37.4,16.7,83.2,Heavy Rain,5.58,102.62,7.18,99.68,End of Season Sale - Summer,Clearance,Low,179534.1,77214.28,True
2021-07-16,5,Friday,28,7,July,3,2021,16,False,False,False,False,False,,False,,30.0,26.0,,False,36.9,9.7,74.4,Light Rain,5.54,102.61,7.19,99.56,,,,122828.54,69574.94,False
2021-07-17,6,Saturday,28,7,July,3,2021,17,True,False,False,False,False,,False,,29.0,27.0,,False,35.2,8.0,64.0,Light Rain,5.55,102.67,7.18,99.56,,,,207815.35,86968.71,False
2021-07-18,7,Sunday,28,7,July,3,2021,18,True,False,False,False,False,,False,,28.0,28.0,,False,36.0,20.5,82.5,Heavy Rain,5.56,102.51,7.18,99.61,,,,200647.08,80778.63,False
2021-07-19,1,Monday,29,7,July,3,2021,19,False,False,False,False,False,,False,,27.0,29.0,,False,36.7,32.4,84.2,Heavy Rain,5.58,102.5,7.19,99.59,,,,161805.53,68742.68,False
2021-07-20,2,Tuesday,29,7,July,3,2021,20,False,False,False,False,False,,False,,26.0,30.0,,False,35.9,12.8,77.8,Light Rain,5.59,102.32,7.18,99.61,,,,149618.25,70667.95,False
2021-07-21,3,Wednesday,29,7,July,3,2021,21,False,False,False,False,False,,False,,25.0,,,False,39.1,28.2,80.7,Heavy Rain,5.62,102.38,7.16,99.62,,,,140866.92,92310.04,False
2021-07-22,4,Thursday,29,7,July,3,2021,22,False,False,False,False,False,,False,,24.0,,,False,36.0,36.4,82.4,Heavy Rain,5.61,102.4,7.17,99.62,,,,162215.69,69199.56,False
2021-07-23,5,Friday,29,7,July,3,2021,23,False,False,False,False,False,,False,,23.0,,,False,35.5,11.3,74.1,Light Rain,5.64,102.23,7.16,99.62,,,,175629.08,81125.5,False
2021-07-24,6,Saturday,29,7,July,3,2021,24,True,False,False,False,False,,False,,22.0,,,False,37.2,31.1,76.1,Heavy Rain,5.58,102.14,7.16,99.53,,,,124902.68,72746.07,False
2021-07-25,7,Sunday,29,7,July,3,2021,25,True,False,False,False,False,,False,,21.0,,,False,37.1,29.8,,Heavy Rain,5.55,101.8,7.17,99.6,,,,137284.53,83460.16,False
2021-07-26,1,Monday,30,7,July,3,2021,26,False,False,False,False,False,,False,,20.0,,,False,36.2,14.1,79.5,Light Rain,5.58,101.81,7.17,99.72,,,,119731.46,59612.59,False
2021-07-27,2,Tuesday,30,7,July,3,2021,27,False,False,False,False,False,,False,,19.0,,,False,36.7,44.5,84.3,Heavy Rain,5.57,101.96,7.17,99.76,,,,149855.17,74939.67,False
2021-07-28,3,Wednesday,30,7,July,3,2021,28,False,False,False,False,False,,False,,18.0,,,False,38.0,29.1,82.8,Heavy Rain,5.54,,7.2,99.8,,,,152698.15,71708.91,False
2021-07-29,4,Thursday,30,7,July,3,2021,29,False,False,False,False,False,,False,,17.0,,,False,38.3,10.1,73.7,Light Rain,5.53,102.16,7.2,99.7,,,,186131.58,72746.17,False
2021-07-30,5,Friday,30,7,July,3,2021,30,False,False,False,False,False,,False,,16.0,,,False,35.5,30.0,77.6,Heavy Rain,5.55,102.04,7.17,99.71,,,,147713.57,81843.85,False
2021-07-31,6,Saturday,30,7,July,3,2021,31,True,False,True,False,False,,False,,15.0,,,False,34.6,11.9,73.5,Light Rain,5.55,102.1,7.16,99.81,,,,158474.48,92173.19,False
2021-08-01,7,Sunday,30,8,August,3,2021,1,True,True,False,False,False,,False,,14.0,,,False,34.4,8.2,84.1,Light Rain,5.58,102.21,7.16,99.87,,,,144290.03,92299.44,False
2021-08-02,1,Monday,31,8,August,3,2021,2,False,False,False,False,False,,False,,13.0,,,False,35.3,21.7,64.0,Heavy Rain,5.62,102.15,7.14,99.8,,,,142559.35,83510.55,False
2021-08-03,2,Tuesday,31,8,August,3,2021,3,False,False,False,False,False,,False,,12.0,,,False,35.2,31.8,79.6,Heavy Rain,5.64,102.11,7.15,99.78,,,,128562.74,77847.57,False
2021-08-04,3,Wednesday,31,8,August,3,2021,4,False,False,False,False,False,,False,,11.0,,,False,34.1,15.1,75.0,Heavy Rain,5.63,102.28,7.15,99.79,,,,176210.61,40367.91,False
2021-08-05,4,Thursday,31,8,August,3,2021,5,False,False,False,False,False,,False,,10.0,,,False,32.9,0.4,79.0,Pleasant,5.64,102.33,7.14,99.9,,,,147415.05,67745.74,False
2021-08-06,5,Friday,31,8,August,3,2021,6,False,False,False,False,False,,False,,9.0,,,False,32.0,18.7,71.7,Heavy Rain,5.65,102.37,7.13,99.98,,,,119627.2,58595.94,False
2021-08-07,6,Saturday,31,8,August,3,2021,7,True,False,False,False,False,,False,,8.0,,,False,33.0,15.0,71.9,Heavy Rain,5.65,102.29,7.12,100.02,,,,153242.49,87202.38,False
2021-08-08,7,Sunday,31,8,August,3,2021,8,True,False,False,False,False,,False,,7.0,,,False,34.1,13.8,64.0,Light Rain,5.63,102.3,7.13,100.01,,,,141797.74,105652.5,False
2021-08-09,1,Monday,32,8,August,3,2021,9,False,False,False,False,False,,False,,6.0,,,False,32.9,11.5,69.8,Light Rain,5.62,102.38,7.13,100.03,,,,120345.19,68854.61,False
2021-08-10,2,Tuesday,32,8,August,3,2021,10,False,False,False,False,False,,False,,5.0,,Independence Day Sale,False,31.8,18.7,67.3,Heavy Rain,5.62,102.35,7.11,100.06,Independence Day Sale,National Sale,Medium,236942.65,123920.83,True
2021-08-11,3,Wednesday,32,8,August,3,2021,11,False,False,False,False,False,,False,,4.0,,Independence Day Sale,False,30.4,26.5,78.2,Heavy Rain,5.61,102.27,7.13,100.04,Independence Day Sale,National Sale,Medium,257692.24,127520.99,True
2021-08-12,4,Thursday,32,8,August,3,2021,12,False,False,False,False,False,,False,,3.0,,Independence Day Sale,False,29.9,36.2,76.8,Heavy Rain,5.6,102.03,7.13,100.07,Independence Day Sale,National Sale,Medium,253170.12,117351.18,True
2021-08-13,5,Friday,32,8,August,3,2021,13,False,False,False,False,False,,False,,2.0,,Independence Day Sale,False,31.4,28.5,88.8,Heavy Rain,5.62,102.14,7.14,100.03,Independence Day Sale,National Sale,Medium,241153.18,131464.22,True
2021-08-14,6,Saturday,32,8,August,3,2021,14,True,False,False,False,False,,False,,1.0,,Independence Day Sale,False,32.5,35.9,76.5,Heavy Rain,5.63,102.1,7.14,100.01,Independence Day Sale,National Sale,Medium,348699.95,155803.26,True
2021-08-15,7,Sunday,32,8,August,3,2021,15,True,False,False,False,False,Independence Day,True,National,0.0,0.0,Independence Day Sale,False,32.1,15.2,73.3,Heavy Rain,5.58,102.16,7.14,100.02,Independence Day Sale,National Sale,Medium,334683.86,137363.4,True
2021-08-16,1,Monday,33,8,August,3,2021,16,False,False,False,False,False,,False,,6.0,1.0,Independence Day Sale,False,35.2,15.5,61.2,Heavy Rain,5.6,102.24,7.13,100.04,Independence Day Sale,National Sale,Medium,281170.69,123691.16,True
2021-08-17,2,Tuesday,33,8,August,3,2021,17,False,False,False,False,False,,False,,5.0,2.0,,False,33.4,34.8,74.7,Heavy Rain,5.65,102.28,7.13,100.07,,,,134658.21,73789.3,False
2021-08-18,3,Wednesday,33,8,August,3,2021,18,False,False,False,False,False,,False,,4.0,3.0,,False,33.4,8.7,78.6,Light Rain,5.66,102.39,7.14,100.09,,,,153668.17,67394.03,False
2021-08-19,4,Thursday,33,8,August,3,2021,19,False,False,False,False,False,,False,,3.0,4.0,,False,32.8,29.4,78.9,Heavy Rain,5.72,102.13,7.16,99.99,,,,149765.89,88070.02,False
2021-08-20,5,Friday,33,8,August,3,2021,20,False,False,False,False,False,,False,,2.0,5.0,,False,34.4,6.5,64.1,Light Rain,5.74,102.08,7.16,100.01,,,,149844.99,76209.8,False
2021-08-21,6,Saturday,33,8,August,3,2021,21,True,False,False,False,False,,False,,1.0,6.0,,False,33.8,2.9,53.4,Light Rain,5.76,102.0,7.16,99.98,,,,171182.67,90275.69,False
2021-08-22,7,Sunday,33,8,August,3,2021,22,True,False,False,False,False,Raksha Bandhan,True,Festival,0.0,0.0,,False,32.8,5.1,70.7,Light Rain,5.79,101.98,7.15,100.01,,,,204996.62,78035.16,False
2021-08-23,1,Monday,34,8,August,3,2021,23,False,False,False,False,False,,False,,,1.0,,False,32.0,34.9,68.5,Heavy Rain,5.79,101.8,7.13,99.91,,,,148638.03,77263.47,False
2021-08-24,2,Tuesday,34,8,August,3,2021,24,False,False,False,False,False,,False,,,2.0,,False,32.5,18.3,80.7,Heavy Rain,5.82,101.7,7.14,99.89,,,,144789.88,74260.78,False
2021-08-25,3,Wednesday,34,8,August,3,2021,25,False,False,False,False,False,,False,,,3.0,,False,30.3,35.7,74.5,Heavy Rain,5.81,101.78,7.14,99.9,,,,170532.57,73389.84,False
2021-08-26,4,Thursday,34,8,August,3,2021,26,False,False,False,False,False,,False,,,4.0,,False,30.0,10.9,70.2,Light Rain,5.79,101.66,7.15,99.96,,,,180650.97,82426.68,False
2021-08-27,5,Friday,34,8,August,3,2021,27,False,False,False,False,False,,False,,,5.0,,False,29.3,16.6,81.2,Heavy Rain,5.8,101.57,7.15,99.95,,,,127500.31,84303.07,False
2021-08-28,6,Saturday,34,8,August,3,2021,28,True,False,False,False,False,,False,,,6.0,,False,33.4,24.4,76.6,Heavy Rain,5.79,101.91,7.14,99.98,,,,177934.81,98552.49,False
2021-08-29,7,Sunday,34,8,August,3,2021,29,True,False,False,False,False,,False,,,7.0,,False,32.4,21.0,74.5,Heavy Rain,5.82,101.76,7.14,100.06,,,,192070.12,105002.64,False
2021-08-30,1,Monday,35,8,August,3,2021,30,False,False,False,False,False,,False,,,8.0,,False,29.0,15.4,64.2,Heavy Rain,5.83,101.94,7.12,100.0,,,,128565.63,69085.46,False
2021-08-31,2,Tuesday,35,8,August,3,2021,31,False,False,True,False,False,,False,,,9.0,,False,27.7,54.0,72.4,Heavy Rain,5.82,102.3,7.15,99.97,,,,148046.64,83620.23,False
2021-09-01,3,Wednesday,35,9,September,3,2021,1,False,True,False,False,False,,False,,,10.0,,False,26.8,8.4,69.7,Light Rain,5.81,102.1,7.14,100.01,,,,123207.14,56499.83,False
2021-09-02,4,Thursday,35,9,September,3,2021,2,False,False,False,False,False,,False,,,11.0,,False,26.9,42.0,70.7,Heavy Rain,5.82,102.17,7.14,99.9,,,,146647.41,67905.22,False
2021-09-03,5,Friday,35,9,September,3,2021,3,False,False,False,False,False,,False,,,12.0,,False,28.6,3.7,71.1,Light Rain,5.78,102.37,7.13,99.93,,,,136730.72,81617.27,False
2021-09-04,6,Saturday,35,9,September,3,2021,4,True,False,False,False,False,,False,,,13.0,,False,30.0,28.7,62.0,Heavy Rain,5.75,102.4,7.13,99.95,,,,184527.39,70767.4,False
2021-09-05,7,Sunday,35,9,September,3,2021,5,True,False,False,False,False,,False,,,14.0,,False,28.4,4.7,73.3,Light Rain,5.76,102.6,7.12,99.92,,,,222270.79,102151.6,False
2021-09-06,1,Monday,36,9,September,3,2021,6,False,False,False,False,False,,False,,,15.0,,False,28.7,0.8,76.3,Pleasant,5.75,102.9,7.12,99.94,,,,116635.66,58902.49,False
